id,name,border
Summer Bloom,14696,o
Tranquility,14685,o
Untamed Wilds,14695,o
Vitalize,14667,o
Waiting in the Weeds,15434,o
Worldly Tutor,15429,o
Alabaster Potion,4100,o
Armageddon,4104,o
Ashes to Ashes,3824,o
Blessed Wine,4108,o
Blood Lust,4033,o
Boomerang,3896,o
Brainstorm,3897,o
Broken Visage,3832,o
Counterspell,3898,o
Crumble,3970,o
Dark Ritual,3836,o
Death Ward,4122,o
Deflection,3902,o
Desert Twister,3971,o
Detonate,4039,o
Disenchant,4123,o
Disintegrate,4040,o
Divine Offering,4124,o
Drain Life,3839,o
Drain Power,3903,o
Dust to Dust,4126,o
Dwarven Catapult,4041,o
Earthquake,4044,o
Enervate,3905,o
Eye for an Eye,4127,o
Fireball,4048,o
Flare,4051,o
Flashfires,4052,o
Fog,3976,o
Force Spike,3909,o
Forget,3910,o
Foxfire,3978,o
Game of Chaos,4053,o
Giant Growth,3982,o
Heal,4129,o
Healing Salve,4130,o
Howl from Beyond,3851,o
Hurkyl's Recall,3914,o
Hurricane,3986,o
Hydroblast,3915,o
Icatian Town,4135,o
Incinerate,4063,o
Inferno,4064,o
Jokulhaups,4067,o
Juxtapose,3916,o
Magical Hack,3922,o
Mana Clash,4069,o
Memory Lapse,3924,o
Mind Bomb,3926,o
Mind Ravel,3859,o
Mind Warp,3860,o
Nature's Lore,3999,o
Panic,4081,o
Portent,3931,o
Power Sink,3932,o
Pox,3872,o
Pyroblast,4083,o
Pyrotechnics,4084,o
Raise Dead,3874,o
Ray of Command,3935,o
Recall,3936,o
Remove Soul,3938,o
Reverse Damage,4152,o
Righteousness,4153,o
Sacred Boon,4154,o
Shatter,4086,o
Shatterstorm,4087,o
Shield Wall,4160,o
Shrink,4009,o
Sleight of Mind,3945,o
Spell Blast,3947,o
Stampede,4010,o
Stone Rain,4091,o
Stream of Life,4011,o
Terror,3879,o
Touch of Death,3883,o
Tranquility,4016,o
Truce,4162,o
Tsunami,4017,o
Twiddle,3951,o
Unsummon,3953,o
Untamed Wilds,4018,o
Updraft,3954,o
Winds of Change,4096,o
Winter Blast,4026,o
Word of Blasting,4097,o
Wrath of God,4166,o
Abuna's Chant,50164,m
Armed Response,73566,m
Beacon of Immortality,50141,m
Retaliate,50213,m
Roar of Reclamation,51080,m
Stand Firm,50138,m
Steelshaper's Gift,51078,m
Vanquish,51147,m
Acquire,51088,m
Beacon of Tomorrows,51610,m
Blinkmoth Infusion,51634,m
Condescend,51223,m
Early Frost,73571,m
Fold into Aether,51631,m
Into Thin Air,50147,m
Serum Visions,50145,m
Spectral Shift,73572,m
Beacon of Unrest,51611,m
Devour in Shadow,50210,m
Fill with Fright,46159,m
Lose Hope,50207,m
Night's Whisper,51178,m
Plunge into Darkness,72681,m
Shattered Dreams,51092,m
Vicious Betrayal,73575,m
Beacon of Destruction,51612,m
Feedback Bolt,46108,m
Granulate,72721,m
Magma Jet,51180,m
Magnetic Theft,51101,m
Mana Geyser,72727,m
Rain of Rust,51190,m
Reversal of Fortune,73564,m
Screaming Fury,51148,m
All Suns' Dawn,51221,m
Beacon of Creation,51613,m
Channel the Suns,73565,m
Ferocious Charge,51617,m
Rude Awakening,73587,m
Tel-Jilad Justice,50190,m
Alabaster Potion,2316,o
Armageddon,2320,o
Ashes to Ashes,2086,o
Balance,2321,o
Blood Lust,2261,o
Blue Elemental Blast,2146,o
Channel,2203,o
Chaoslace,2265,o
Counterspell,2148,o
Crumble,2206,o
Dark Ritual,2096,o
Death Ward,2336,o
Deathlace,2098,o
Desert Twister,2207,o
Detonate,2267,o
Disenchant,2337,o
Disintegrate,2268,o
Drain Life,2099,o
Drain Power,2150,o
Earthquake,2272,o
Energy Tap,2152,o
Eye for an Eye,2340,o
Fireball,2275,o
Fissure,2277,o
Flashfires,2278,o
Fog,2211,o
Giant Growth,2215,o
Healing Salve,2343,o
Howl from Beyond,2108,o
Hurkyl's Recall,2160,o
Hurricane,2218,o
Inferno,2288,o
Jump,2162,o
Lifelace,2225,o
Lightning Bolt,2291,o
Magical Hack,2166,o
Mana Clash,2293,o
Mana Short,2168,o
Marsh Gas,2113,o
Mind Bomb,2170,o
Mind Twist,2114,o
Morale,2351,o
Piety,2356,o
Power Sink,2176,o
Purelace,2358,o
Pyrotechnics,2300,o
Raise Dead,2123,o
Rebirth,2234,o
Red Elemental Blast,2301,o
Reverse Damage,2360,o
Righteousness,2361,o
Sandstorm,2236,o
Shatter,2302,o
Simulacrum,2128,o
Siren's Call,2184,o
Sleight of Mind,2185,o
Spell Blast,2186,o
Stone Rain,2307,o
Stream of Life,2239,o
Swords to Plowshares,2367,o
Terror,2131,o
Thoughtlace,2190,o
Tranquility,2244,o
Tsunami,2245,o
Tunnel,2310,o
Twiddle,2192,o
Unsummon,2194,o
Untamed Wilds,2246,o
Visions,2369,o
Volcanic Eruption,2195,o
Winds of Change,2315,o
Winter Blast,2257,o
Word of Binding,2139,o
Wrath of God,2373,o
Armageddon,1328,o
Balance,1329,o
Blue Elemental Blast,1191,o
Braingeyser,1192,o
Channel,1237,o
Chaoslace,1282,o
Contract from Below,1147,o
Counterspell,1196,o
Crumble,1240,o
Dark Ritual,1149,o
Darkpact,1150,o
Death Ward,1342,o
Deathlace,1152,o
Demonic Attorney,1153,o
Demonic Tutor,1155,o
Desert Twister,1241,o
Disenchant,1343,o
Disintegrate,1283,o
Drain Life,1156,o
Drain Power,1198,o
Earthquake,1289,o
Eye for an Eye,1344,o
Fireball,1291,o
Flashfires,1293,o
Fog,1244,o
Fork,1294,o
Giant Growth,1248,o
Guardian Angel,1347,o
Healing Salve,1348,o
Howl from Beyond,1164,o
Hurkyl's Recall,1202,o
Hurricane,1251,o
Jump,1204,o
Lifelace,1257,o
Lightning Bolt,1303,o
Magical Hack,1207,o
Mana Short,1209,o
Mind Twist,1167,o
Power Sink,1216,o
Purelace,1358,o
Raise Dead,1174,o
Reconstruction,1219,o
Red Elemental Blast,1312,o
Regrowth,1263,o
Resurrection,1360,o
Reverse Damage,1361,o
Reverse Polarity,1362,o
Righteousness,1363,o
Sacrifice,1176,o
Shatter,1316,o
Shatterstorm,1317,o
Simulacrum,1180,o
Siren's Call,1222,o
Sleight of Mind,1223,o
Spell Blast,1224,o
Stone Rain,1321,o
Stream of Life,1266,o
Swords to Plowshares,1367,o
Terror,1182,o
Thoughtlace,1227,o
Tranquility,1270,o
Tsunami,1271,o
Tunnel,1322,o
Unsummon,1229,o
Volcanic Eruption,1231,o
Wheel of Fortune,1326,o
Wrath of God,1372,o
Ancestral Recall,692,o
Armageddon,830,o
Balance,831,o
Berserk,738,o
Blaze of Glory,834,o
Blue Elemental Blast,694,o
Braingeyser,695,o
Camouflage,740,o
Channel,741,o
Chaoslace,784,o
Contract from Below,649,o
Counterspell,699,o
Dark Ritual,651,o
Darkpact,652,o
Death Ward,846,o
Deathlace,654,o
Demonic Attorney,655,o
Demonic Tutor,657,o
Disenchant,847,o
Disintegrate,785,o
Drain Life,658,o
Drain Power,701,o
Earthquake,791,o
False Orders,792,o
Fireball,794,o
Flashfires,796,o
Fog,746,o
Fork,797,o
Giant Growth,750,o
Guardian Angel,850,o
Healing Salve,851,o
Howl from Beyond,664,o
Hurricane,753,o
Ice Storm,754,o
Jump,705,o
Lifelace,760,o
Lightning Bolt,806,o
Magical Hack,708,o
Mana Short,710,o
Mind Twist,668,o
Natural Selection,765,o
Power Sink,717,o
Psionic Blast,719,o
Purelace,861,o
Raise Dead,675,o
Red Elemental Blast,814,o
Regrowth,767,o
Resurrection,863,o
Reverse Damage,864,o
Righteousness,865,o
Sacrifice,677,o
Shatter,818,o
Simulacrum,681,o
Sinkhole,682,o
Siren's Call,722,o
Sleight of Mind,723,o
Spell Blast,724,o
Stone Rain,822,o
Stream of Life,770,o
Swords to Plowshares,869,o
Terror,683,o
Thoughtlace,727,o
Time Walk,728,o
Timetwister,729,o
Tranquility,773,o
Tsunami,774,o
Tunnel,823,o
Twiddle,730,o
Unsummon,731,o
Volcanic Eruption,733,o
Wheel of Fortune,828,o
Word of Command,689,o
Wrath of God,874,o
Angelic Blessing,129711,m
Bandage,132106,m
Beacon of Immortality,130553,m
Condemn,130528,m
Demystify,129524,m
Hail of Arrows,132107,m
Holy Day,129593,m
Luminesce,129912,m
Reviving Dose,132089,m
Righteousness,130552,m
Tempest of Light,132131,m
Warrior's Honor,129797,m
Wrath of God,129808,m
Aura Graft,130976,m
Boomerang,129494,m
Cancel,129882,m
Counsel of the Soratami,134757,m
Deluge,135223,m
Discombobulate,134749,m
Evacuation,129541,m
Flashfreeze,129908,m
Hurkyl's Recall,135260,m
Mind Bend,129644,m
Peek,130903,m
Plagiarize,129883,m
Reminisce,129698,m
Remove Soul,129699,m
Sift,136217,m
Telling Time,132071,m
Tidings,129770,m
Time Stop,129898,m
Time Stretch,129677,m
Traumatize,129774,m
Twincast,129887,m
Twitch,136286,m
Unsummon,136218,m
Afflict,135206,m
Agonizing Memories,135228,m
Assassinate,135194,m
Beacon of Unrest,135270,m
Consume Spirit,129505,m
Cruel Edict,129514,m
Deathmark,129910,m
Diabolic Tutor,129525,m
Distress,135219,m
Essence Drain,135191,m
Head Games,135255,m
Midnight Ritual,135272,m
Mind Rot,129645,m
Plague Wind,129679,m
Rain of Tears,135220,m
Recover,135188,m
Soul Feast,129739,m
Stronghold Discipline,135197,m
Terror,135199,m
Beacon of Destruction,135262,m
Blaze,129484,m
Cone of Flame,130535,m
Cryoclasm,129909,m
Demolish,129522,m
Fists of the Anvil,130379,m
Flowstone Slide,130542,m
Goblin Lore,135221,m
Guerrilla Tactics,129588,m
Incinerate,134751,m
Lava Axe,129620,m
Pyroclasm,129801,m
Relentless Assault,129697,m
Shatterstorm,130370,m
Shock,129732,m
Shunt,130362,m
Smash,130532,m
Soulblast,130369,m
Spitting Earth,136509,m
Stun,134755,m
Sudden Impact,129750,m
Threaten,129767,m
Warp World,130364,m
Aggressive Urge,130525,m
Commune with Nature,130521,m
Creeping Mold,129512,m
Giant Growth,129568,m
Hurricane,129885,m
Might of Oaks,129642,m
Natural Spring,129655,m
Naturalize,129656,m
Overrun,130506,m
Rampant Growth,129690,m
Recollect,130507,m
Sylvan Scrying,130513,m
